663242 663242 1 542 2683.8
663877 663877 1 635 3080.84
664466 664466 1 589 2825.64
664643 664643 1 177 874.185
664934 664934 1 291 1403.82
665138 665138 1 204 1000.14
666138 666138 1 1000 4931.4
666768 666768 1 630 3064.08
667060 667060 1 292 1378.9
667542 667542 1 482 2304
668542 668542 1 1000 4900.64
668981 668981 1 439 2200.98
669656 669656 1 675 3328.54
670268 670268 1 612 2992.17
671153 671153 1 885 4349.18
671845 671845 1 692 3336.2
672036 672036 1 191 914.352
672667 672667 1 631 3121.03
673214 673214 1 547 2638.16
673557 673557 1 343 1716.74
674557 674557 1 1000 4904.82
674807 674807 1 250 1230.97
675325 675325 1 518 2545.21
676325 676325 1 1000 4923.18
676920 676920 1 595 2923.82
677081 677081 1 161 803.274
677913 677913 1 832 4068.74
678469 678469 1 556 2717.68
678966 678966 1 497 2381.79
679206 679206 1 240 1207.19
679940 679940 1 734 3575.7
680275 680275 1 335 1679.91
681275 681275 1 1000 4878.87
681986 681986 1 711 3596.24
682986 682986 1 1000 4891.88
683381 683381 1 395 1996.4
683790 683790 1 409 2064.86
684643 684643 1 853 4205.13
685317 685317 1 674 3322.1
686036 686036 1 719 3558.62
687036 687036 1 1000 4888.19
687460 687460 1 424 2030.3
688024 688024 1 564 2742.16
688582 688582 1 558 2736.59
689582 689582 1 1000 4905.52
690253 690253 1 671 3246.6
690745 690745 1 492 2396.04
691558 691558 1 813 4002.43
692337 692337 1 779 3766.23
692503 692503 1 166 789.101
693082 693082 1 579 2764.25
694082 694082 1 1000 4903.71
695082 695082 1 1000 4940.65
696045 696045 1 963 4771.8
696719 696719 1 674 3275.87
697534 697534 1 815 4046.53
697843 697843 1 309 1520.76
698120 698120 1 277 1329.73
698843 698843 1 723 3566.53
699836 699836 1 993 4822.11
700599 700599 1 763 3749.03
701326 701326 1 727 3603.73
701761 701761 1 435 2143.43
702078 702078 1 317 1587.05
702471 702471 1 393 1871.44
703020 703020 1 549 2645.86
703511 703511 1 491 2436.78
704220 704220 1 709 3437.4
704708 704708 1 488 2363.51
705708 705708 1 1000 4898.39
706514 706514 1 806 3938.11
707514 707514 1 1000 4891.69
707813 707813 1 299 1423.5
708298 708298 1 485 2383.01
708935 708935 1 637 3150.05
709604 709604 1 669 3302.36
710060 710060 1 456 2208.57
710798 710798 1 738 3554.66
711439 711439 1 641 3162.57
712319 712319 1 880 4261.32
713160 713160 1 841 4036.04
714028 714028 1 868 4188.56
715028 715028 1 1000 4890.55
716028 716028 1 1000 4918.67
716530 716530 1 502 2397.29
716813 716813 1 283 1414.79
717637 717637 1 824 3994.56
718184 718184 1 547 2666.38
718316 718316 1 132 629.303
718845 718845 1 529 2635.27
719361 719361 1 516 2523.5
720250 720250 1 889 4418.31
720971 720971 1 721 3532.44
721971 721971 1 1000 4903.21
722402 722402 1 431 2094.27
723402 723402 1 1000 4901.98
724363 724363 1 961 4726.36
725202 725202 1 839 4136.33
726202 726202 1 1000 4911.69
726724 726724 1 522 2604.23
727293 727293 1 569 2813.68
727985 727985 1 692 3430.53
728168 728168 1 183 886.627
729168 729168 1 1000 4884.99
730035 730035 1 867 4291.6
730308 730308 1 273 1340.17
730866 730866 1 558 2757.49
731866 731866 1 1000 4897.96
732109 732109 1 243 1229.02
733109 733109 1 1000 4884.43
733837 733837 1 728 3583.14
734696 734696 1 859 4251.24
735035 735035 1 339 1676.46
735535 735535 1 500 2463.14
736535 736535 1 1000 4870.83
737049 737049 1 514 2520.79
737544 737544 1 495 2407.96
737947 737947 1 403 1955.83
738163 738163 1 216 1051.87
738476 738476 1 313 1559.86
739208 739208 1 732 3591.24
739526 739526 1 318 1533.39
739939 739939 1 413 2070.36
740939 740939 1 1000 4898.06
741260 741260 1 321 1604.74
741564 741564 1 304 1509.45
742273 742273 1 709 3447.68
743273 743273 1 1000 4907.6
743478 743478 1 205 978.946
744478 744478 1 1000 4892.99
744930 744930 1 452 2184.17
745930 745930 1 1000 4910.87
746930 746930 1 1000 4895.24
747647 747647 1 717 3501.01
748647 748647 1 1000 4901.64
749522 749522 1 875 4298.41
750069 750069 1 547 2654.35
750870 750870 1 801 3879.62
751123 751123 1 253 1271.68
752123 752123 1 1000 4922.78
752975 752975 1 852 4160.81
753517 753517 1 542 2630.27
754445 754445 1 928 4520.26
755137 755137 1 692 3378.97
756137 756137 1 1000 4909.38
756602 756602 1 465 2280.8
757103 757103 1 501 2439.29
757679 757679 1 576 2863.08
758679 758679 1 1000 4919.94
759679 759679 1 1000 4896.67
759974 759974 1 295 1430.32
760381 760381 1 407 1982.35
761023 761023 1 642 3128.83
762023 762023 1 1000 4863.5
763023 763023 1 1000 4947.3
764023 764023 1 1000 4916.69
765023 765023 1 1000 4901.68
765506 765506 1 483 2338.33
766012 766012 1 506 2499.39
767012 767012 1 1000 4875.15
767683 767683 1 671 3230.58
768683 768683 1 1000 4904.91
768932 768932 1 249 1218.5
769932 769932 1 1000 4895.43
770286 770286 1 354 1743.04
770451 770451 1 165 811.672
771451 771451 1 1000 4917.93
772245 772245 1 794 3896.35
772876 772876 1 631 3084.23
773157 773157 1 281 1427.89
773755 773755 1 598 2884.12
774755 774755 1 1000 4930.07
775170 775170 1 415 2066.71
775865 775865 1 695 3423.19
776360 776360 1 495 2408.47
777360 777360 1 1000 4909.96
778360 778360 1 1000 4919.26
779360 779360 1 1000 4909.51
780360 780360 1 1000 4909.14
780777 780777 1 417 2046.13
780933 780933 1 156 766.402
781779 781779 1 846 4119.21
782779 782779 1 1000 4919.01
783436 783436 1 657 3247.64
784436 784436 1 1000 4891.85
785314 785314 1 878 4303.1
785509 785509 1 195 957.18
786509 786509 1 1000 4898.48
787509 787509 1 1000 4908.59
787977 787977 1 468 2253.57
788812 788812 1 835 4057.22
789243 789243 1 431 2080.83
789991 789991 1 748 3661.44
790257 790257 1 266 1306.47
791257 791257 1 1000 4932.85
791440 791440 1 183 902.158
791660 791660 1 220 1024.12
792660 792660 1 1000 4904.15
793660 793660 1 1000 4886.43
794660 794660 1 1000 4908.66
795660 795660 1 1000 4933.23
796007 796007 1 347 1708.21
796552 796552 1 545 2701.55
797552 797552 1 1000 4933.15
798552 798552 1 1000 4953.61
799455 799455 1 903 4425.47
800455 800455 1 1000 4880.06
800595 800595 1 140 668.352
801538 801538 1 943 4578.92
802538 802538 1 1000 4904.11
803538 803538 1 1000 4883.09
804474 804474 1 936 4585.21
805250 805250 1 776 3900.17
806059 806059 1 809 3960.65
806608 806608 1 549 2642.3
807354 807354 1 746 3646.51
807731 807731 1 377 1846.54
808731 808731 1 1000 4913.89
808930 808930 1 199 948.877
809930 809930 1 1000 4896.79
810689 810689 1 759 3722.16
811689 811689 1 1000 4917.97
812004 812004 1 315 1579.92
812589 812589 1 585 2880.65
813213 813213 1 624 3054.89
814213 814213 1 1000 4928.79
814576 814576 1 363 1735.33
815112 815112 1 536 2654.02
816112 816112 1 1000 4914.49
817112 817112 1 1000 4883.35
818041 818041 1 929 4560.07
818842 818842 1 801 3922.71
819378 819378 1 536 2629
820327 820327 1 949 4663.68
821327 821327 1 1000 4886.08
822327 822327 1 1000 4898.8
823146 823146 1 819 4002.09
824146 824146 1 1000 4872.13
825146 825146 1 1000 4954.07
826146 826146 1 1000 4940.97
826422 826422 1 276 1336.23
827203 827203 1 781 3808.57
827953 827953 1 750 3738.39
828602 828602 1 649 3198.77
828978 828978 1 376 1859.54
829978 829978 1 1000 4948.36
830978 830978 1 1000 4912.79
831978 831978 1 1000 4879.41
832506 832506 1 528 2543.09
833506 833506 1 1000 4877.95
833790 833790 1 284 1407.21
834790 834790 1 1000 4886.47
835758 835758 1 968 4746.02
835927 835927 1 169 836.097
836927 836927 1 1000 4879.02
837232 837232 1 305 1511.27
837348 837348 1 116 551.732
838348 838348 1 1000 4882.68
838972 838972 1 624 3080.09
839972 839972 1 1000 4900.6
840177 840177 1 205 999.341
841177 841177 1 1000 4963.69
842177 842177 1 1000 4906.89
843177 843177 1 1000 4969.54
843556 843556 1 379 1871.99
843889 843889 1 333 1643.94
844889 844889 1 1000 4895.85
845889 845889 1 1000 4956.59
846889 846889 1 1000 4925.75
847623 847623 1 734 3593.35
847806 847806 1 183 891.984
848806 848806 1 1000 4912.29
849553 849553 1 747 3643.07
850553 850553 1 1000 4925.43
851553 851553 1 1000 4884.93
851841 851841 1 288 1372.15
852151 852151 1 310 1524.52
853100 853100 1 949 4668.84
854100 854100 1 1000 4926.92
855100 855100 1 1000 4927.39
855328 855328 1 228 1108.95
856328 856328 1 1000 4925.72
857328 857328 1 1000 4937.57
858328 858328 1 1000 4876.67
858773 858773 1 445 2159.11
858950 858950 1 177 838.838
859950 859950 1 1000 4951.37
860686 860686 1 736 3593.57
861488 861488 1 802 3917.42
862126 862126 1 638 3187.3
863126 863126 1 1000 4947.68
863868 863868 1 742 3692.94
864868 864868 1 1000 4957.69
865386 865386 1 518 2502.6
866386 866386 1 1000 4946.98
866705 866705 1 319 1550.04
866960 866960 1 255 1240.2
867960 867960 1 1000 4933.47
868881 868881 1 921 4519.52
869881 869881 1 1000 4913.27
870037 870037 1 156 789.113
870311 870311 1 274 1340.19
870971 870971 1 660 3341.49
871240 871240 1 269 1351.1
871842 871842 1 602 2939.26
872842 872842 1 1000 4905.73
873842 873842 1 1000 4884.71
874463 874463 1 621 3001.04
875185 875185 1 722 3528.46
876185 876185 1 1000 4950.78
876427 876427 1 242 1203.45
877143 877143 1 716 3551.43
878143 878143 1 1000 4960.81
878551 878551 1 408 1993
878871 878871 1 320 1550.19
879630 879630 1 759 3666.93
879844 879844 1 214 1110.7
880651 880651 1 807 3932.07
881309 881309 1 658 3182.75
882274 882274 1 965 4723.02
882590 882590 1 316 1519.06
882828 882828 1 238 1198.82
883828 883828 1 1000 4923.43
884828 884828 1 1000 4928.53
885599 885599 1 771 3834.95
886053 886053 1 454 2199.51
886608 886608 1 555 2692.35
887608 887608 1 1000 4933.59
887988 887988 1 380 1814.02
888410 888410 1 422 2090.6
888887 888887 1 477 2361.97
889887 889887 1 1000 4935.1
890069 890069 1 182 893.633
891069 891069 1 1000 4919.33
892069 892069 1 1000 4936.4
892645 892645 1 576 2853.17
893054 893054 1 409 2013.58
893642 893642 1 588 2826.64
894327 894327 1 685 3376.23
895213 895213 1 886 4395.18
895709 895709 1 496 2444.42
896397 896397 1 688 3381.56
896602 896602 1 205 966.15
897602 897602 1 1000 4914.64
898038 898038 1 436 2086.89
899038 899038 1 1000 4931.62
900038 900038 1 1000 4921.74
900477 900477 1 439 2126.47
900751 900751 1 274 1381.49
901751 901751 1 1000 4948.53
902751 902751 1 1000 4932.68
903351 903351 1 600 2891.49
904241 904241 1 890 4390.04
904864 904864 1 623 3089.55
905864 905864 1 1000 4923.05
906864 906864 1 1000 4925.73
907864 907864 1 1000 4901.72
908864 908864 1 1000 4919.41
909458 909458 1 594 2960.33
910008 910008 1 550 2732.37
910932 910932 1 924 4526.85
911799 911799 1 867 4294.77
911952 911952 1 153 737.461
912343 912343 1 391 1962.75
913343 913343 1 1000 4933.76
914122 914122 1 779 3874.92
914937 914937 1 815 3997.57
915069 915069 1 132 673.181
916069 916069 1 1000 4976.89
916377 916377 1 308 1537.09
917377 917377 1 1000 4933.3
918377 918377 1 1000 4886.64
918767 918767 1 390 1926.79
918892 918892 1 125 623.625
919892 919892 1 1000 4916.65
920892 920892 1 1000 4914.28
921265 921265 1 373 1831.2
922265 922265 1 1000 4894.33
922492 922492 1 227 1097.98
923492 923492 1 1000 4935.95
924492 924492 1 1000 4926.44
925359 925359 1 867 4253.73
926359 926359 1 1000 4908.97
926808 926808 1 449 2156.61
927450 927450 1 642 3179.72
927737 927737 1 287 1378.66
928135 928135 1 398 1940.69
928985 928985 1 850 4177.23
929985 929985 1 1000 4924.1
930985 930985 1 1000 4960.48
931983 931983 1 998 4885.68
932983 932983 1 1000 4919.66
933983 933983 1 1000 4941.46
934983 934983 1 1000 4929.46
935298 935298 1 315 1522.6
936067 936067 1 769 3763.71
937067 937067 1 1000 4926.23
938067 938067 1 1000 4944.86
939067 939067 1 1000 4920.6
939544 939544 1 477 2277.53
939790 939790 1 246 1221.46
940124 940124 1 334 1621.09
940891 940891 1 767 3758.44
941703 941703 1 812 3998.56
942703 942703 1 1000 4922.18
943317 943317 1 614 3051.76
943960 943960 1 643 3194.16
944960 944960 1 1000 4958.41
945182 945182 1 222 1110.17
945656 945656 1 474 2371.21
946656 946656 1 1000 4979.19
947656 947656 1 1000 4887.29
948656 948656 1 1000 4948.82
949656 949656 1 1000 4922.83
950656 950656 1 1000 4925.17
951656 951656 1 1000 4924.36
952656 952656 1 1000 4924.39
952813 952813 1 157 782.737
953544 953544 1 731 3610.02
954448 954448 1 904 4487.92
955448 955448 1 1000 4933.11
956274 956274 1 826 4122.76
957183 957183 1 909 4449.03
957590 957590 1 407 2000.29
958590 958590 1 1000 4937.73
959587 959587 1 997 4945.07
960587 960587 1 1000 4950.72
960844 960844 1 257 1244.7
961134 961134 1 290 1405.67
962012 962012 1 878 4407
962994 962994 1 982 4841.04
963502 963502 1 508 2474.22
963988 963988 1 486 2392.36
964988 964988 1 1000 4936.1
965950 965950 1 962 4719.15
966264 966264 1 314 1513.65
967264 967264 1 1000 4927.69
968264 968264 1 1000 4935.52
968577 968577 1 313 1488.11
969577 969577 1 1000 4875.39
970577 970577 1 1000 4983.97
971405 971405 1 828 4115.95
972405 972405 1 1000 4937.05
972891 972891 1 486 2375.39
973891 973891 1 1000 4926.01
974422 974422 1 531 2622.84
974858 974858 1 436 2184.83
975858 975858 1 1000 4963.89
976057 976057 1 199 946.14
977057 977057 1 1000 4920.68
978057 978057 1 1000 4943.93
979057 979057 1 1000 4915.55
979477 979477 1 420 2002.51
980407 980407 1 930 4601.85
981407 981407 1 1000 4949.78
981743 981743 1 336 1649.37
981947 981947 1 204 994.218
982653 982653 1 706 3478.69
983266 983266 1 613 3019.69
984101 984101 1 835 4150.27
984819 984819 1 718 3598.09
985604 985604 1 785 3875.27
986604 986604 1 1000 4928.87
987604 987604 1 1000 4913.71
987803 987803 1 199 973.79
988725 988725 1 922 4534.77
989241 989241 1 516 2590.74
990241 990241 1 1000 4939.11
990632 990632 1 391 1890.66
991632 991632 1 1000 4993.9
991848 991848 1 216 1067.21
992773 992773 1 925 4513.76
993773 993773 1 1000 4936.44
994485 994485 1 712 3497.03
995275 995275 1 790 3893.95
996275 996275 1 1000 4927.67
996867 996867 1 592 2934.24
997739 997739 1 872 4272.18
998739 998739 1 1000 5002.96
999127 999127 1 388 1893.15
1000127 1000127 1 1000 4941.91
1000808 1000808 1 681 3332.04
1001614 1001614 1 806 3959.74
1002614 1002614 1 1000 4988.23
1003270 1003270 1 656 3247.2
1004124 1004124 1 854 4183.36
1004940 1004940 1 816 4067.47
1005160 1005160 1 220 1103.45
1005497 1005497 1 337 1675.04
1006484 1006484 1 987 4844.46
1006714 1006714 1 230 1149.84
1007225 1007225 1 511 2485
1007822 1007822 1 597 2962.02
1008822 1008822 1 1000 4948.14
1009822 1009822 1 1000 4956.94
1010822 1010822 1 1000 4961.12
1011454 1011454 1 632 3099.64
1011813 1011813 1 359 1793.38
1012813 1012813 1 1000 4959.97
1013813 1013813 1 1000 4934
1014331 1014331 1 518 2553.44
1014461 1014461 1 130 657.474
1015461 1015461 1 1000 4923.96
1016461 1016461 1 1000 4975.11
1017461 1017461 1 1000 4958.32
1018461 1018461 1 1000 4967.44
1019461 1019461 1 1000 4925.2
1020195 1020195 1 734 3606.11
1021195 1021195 1 1000 4936.01
1021760 1021760 1 565 2789.83
1022358 1022358 1 598 2964.81
1023358 1023358 1 1000 4912.16
1024358 1024358 1 1000 4946.48
1024874 1024874 1 516 2580.47
1025652 1025652 1 778 3845.4
1026443 1026443 1 791 3904.55
1027443 1027443 1 1000 4967.48
1027729 1027729 1 286 1391.63
1028729 1028729 1 1000 4933.92
1029729 1029729 1 1000 4928.91
1030278 1030278 1 549 2748.08
1030844 1030844 1 566 2757.72
1031295 1031295 1 451 2234.96
1031881 1031881 1 586 2941.69
1032881 1032881 1 1000 4956.31
1033881 1033881 1 1000 4946.18
1034881 1034881 1 1000 4940.57
1035052 1035052 1 171 862.372
1036052 1036052 1 1000 4964.03
1036676 1036676 1 624 3098.3
1036870 1036870 1 194 995.698
1037813 1037813 1 943 4645.97
1038813 1038813 1 1000 4943.83
1039001 1039001 1 188 999.347
1039927 1039927 1 926 4598.14
1040927 1040927 1 1000 4933.53
1041403 1041403 1 476 2354.42
1042403 1042403 1 1000 4954.26
1043403 1043403 1 1000 4948.33
1043887 1043887 1 484 2367.52
1044887 1044887 1 1000 4943.3
1045887 1045887 1 1000 4920.88
1046712 1046712 1 825 4078.26
1046953 1046953 1 241 1205
1047069 1047069 1 116 563.161
1048069 1048069 1 1000 4924.65
1049069 1049069 1 1000 4941.43
1050069 1050069 1 1000 4926.53
1051069 1051069 1 1000 4864.32
1051395 1051395 1 326 1608.08
1052110 1052110 1 715 3502.27
1052380 1052380 1 270 1382.64
1053088 1053088 1 708 3494.19
1053681 1053681 1 593 2945.32
1054681 1054681 1 1000 4925.2
1055465 1055465 1 784 3870.67
1056465 1056465 1 1000 4979.18
1057465 1057465 1 1000 4913.17
1057611 1057611 1 146 711.281
1058611 1058611 1 1000 4918.51
1059611 1059611 1 1000 4947.44
1059723 1059723 1 112 550.551
1060723 1060723 1 1000 4931.14
1061556 1061556 1 833 4156.92
1062117 1062117 1 561 2845.62
1062892 1062892 1 775 3891.16
1063191 1063191 1 299 1463.67
1064191 1064191 1 1000 4961.08
1065191 1065191 1 1000 4928.84
1066072 1066072 1 881 4345.2
1066605 1066605 1 533 2710.5
1067605 1067605 1 1000 4942.77
1068002 1068002 1 397 1940.68
1069002 1069002 1 1000 5009.65
1070002 1070002 1 1000 4979.15
1071002 1071002 1 1000 4927.72
1071133 1071133 1 131 627.033
1071885 1071885 1 752 3691.37
1072885 1072885 1 1000 4959.01
1073885 1073885 1 1000 4946.77
1074207 1074207 1 322 1595.6
1075117 1075117 1 910 4537.25
1076117 1076117 1 1000 5004.02
1077117 1077117 1 1000 4980.96
1078117 1078117 1 1000 4971.63
1078847 1078847 1 730 3612.85
1079108 1079108 1 261 1323.9
1080108 1080108 1 1000 4992.98
1080942 1080942 1 834 4125.43
1081059 1081059 1 117 564.102
1082059 1082059 1 1000 4968.37
1082393 1082393 1 334 1639.84
1082539 1082539 1 146 716.629
1082731 1082731 1 192 942.927
1083731 1083731 1 1000 4923.97
1084731 1084731 1 1000 5038.85
1084953 1084953 1 222 1114.1
1085953 1085953 1 1000 4977.56
1086245 1086245 1 292 1475.84
1087245 1087245 1 1000 4923.47
1088245 1088245 1 1000 4952.39
1089245 1089245 1 1000 4911.37
1090245 1090245 1 1000 4930.57
1090406 1090406 1 161 800.959
1090643 1090643 1 237 1137.27
1091643 1091643 1 1000 4905.56
1092643 1092643 1 1000 4920.92
1092781 1092781 1 138 673.028
1093418 1093418 1 637 3153.93
1094418 1094418 1 1000 4930.36
1094596 1094596 1 178 871.45
1095596 1095596 1 1000 4982.78
1096596 1096596 1 1000 4914.5
1096694 1096694 1 98 458.007
1097130 1097130 1 436 2146.8
1098130 1098130 1 1000 4916.2
1098382 1098382 1 252 1208.33
1098590 1098590 1 208 1008.44
1099487 1099487 1 897 4429.21
1100316 1100316 1 829 4147.12
1101034 1101034 1 718 3493.35
1101401 1101401 1 367 1787.87
1101628 1101628 1 227 1166.62
1102628 1102628 1 1000 4972.13
1103628 1103628 1 1000 4976.5
1103941 1103941 1 313 1572.54
1104764 1104764 1 823 4021.33
1105764 1105764 1 1000 4957.98
1106689 1106689 1 925 4553.37
1107689 1107689 1 1000 4974.78
1108689 1108689 1 1000 4968.55
1109670 1109670 1 981 4853.27
1110670 1110670 1 1000 4938.89
1111670 1111670 1 1000 4937.2
1111783 1111783 1 113 546.632
1112574 1112574 1 791 3916.93
1112769 1112769 1 195 972.69
1113248 1113248 1 479 2372.96
1113715 1113715 1 467 2285.37
1114008 1114008 1 293 1479.07
1115008 1115008 1 1000 4969.39
1115854 1115854 1 846 4219.1
1116174 1116174 1 320 1588.97
1117174 1117174 1 1000 4936.91
1118174 1118174 1 1000 4969.1
1119174 1119174 1 1000 4961.44
1120023 1120023 1 849 4199.41
1121017 1121017 1 994 4870.75
1121646 1121646 1 629 3188.9
1122599 1122599 1 953 4721.2
1123130 1123130 1 531 2660.46
1124025 1124025 1 895 4404
1124559 1124559 1 534 2677.46
1124857 1124857 1 298 1499.64
1125455 1125455 1 598 2934.06
1126455 1126455 1 1000 4944.96
1127455 1127455 1 1000 4975.94
1127930 1127930 1 475 2322.33
1128630 1128630 1 700 3506.17
1129630 1129630 1 1000 4934.11
1130630 1130630 1 1000 4878.26
1131630 1131630 1 1000 4948.09
1132270 1132270 1 640 3205.21
1133042 1133042 1 772 3740.05
1133760 1133760 1 718 3507.16
1134760 1134760 1 1000 4978.82
1135196 1135196 1 436 2181.02
1135484 1135484 1 288 1379.58
1135630 1135630 1 146 679.074
1136630 1136630 1 1000 4972.63
1136862 1136862 1 232 1141.42
1137701 1137701 1 839 4128.78
1138701 1138701 1 1000 4973.34
1139701 1139701 1 1000 4989.78
1140209 1140209 1 508 2518.1
1141209 1141209 1 1000 4879.87
1141473 1141473 1 264 1341.51
1142249 1142249 1 776 3809.18
1143249 1143249 1 1000 4932.8
1143686 1143686 1 437 2167.82
1144686 1144686 1 1000 4930.53
1145462 1145462 1 776 3779.79
1146462 1146462 1 1000 4957.12
1147462 1147462 1 1000 4931.09
1148462 1148462 1 1000 4955.14
1149462 1149462 1 1000 4971.75
1149765 1149765 1 303 1480.22
1150765 1150765 1 1000 4962.57
1151370 1151370 1 605 2978.37
1152370 1152370 1 1000 5000.3
1152661 1152661 1 291 1452.05
1153661 1153661 1 1000 5004.02
1154661 1154661 1 1000 4935.74
1155221 1155221 1 560 2837.55
1156221 1156221 1 1000 4945.82
1157142 1157142 1 921 4612.03
1157332 1157332 1 190 958.558
1158332 1158332 1 1000 4981.38
1158854 1158854 1 522 2586.25
1159854 1159854 1 1000 4952.01
1160584 1160584 1 730 3608.88
1161170 1161170 1 586 2895.19
1162170 1162170 1 1000 4918.78
1162425 1162425 1 255 1269.63
1163425 1163425 1 1000 4967.48
1163580 1163580 1 155 794.246
1164152 1164152 1 572 2838.28
1164455 1164455 1 303 1493.37
1164716 1164716 1 261 1334.57
1165345 1165345 1 629 3084.83
1165983 1165983 1 638 3095.57
1166983 1166983 1 1000 4919.12
1167801 1167801 1 818 4039.78
1168099 1168099 1 298 1436.2
1169099 1169099 1 1000 4952.78
1170099 1170099 1 1000 4976.83
1171099 1171099 1 1000 4966.91
1171384 1171384 1 285 1453.59
1172384 1172384 1 1000 4955.57
1172984 1172984 1 600 2893.62
1173984 1173984 1 1000 4945.71
1174984 1174984 1 1000 4983.27
1175978 1175978 1 994 4869.19
1176552 1176552 1 574 2845.74
1177552 1177552 1 1000 4991.1
1178552 1178552 1 1000 4956.49
1178720 1178720 1 168 811.987
1179551 1179551 1 831 4094.05
1180551 1180551 1 1000 4955.75
1180731 1180731 1 180 882.877
1181224 1181224 1 493 2472.7
1182224 1182224 1 1000 4982.57
1183224 1183224 1 1000 4981.95
1183432 1183432 1 208 1035.19
1183938 1183938 1 506 2571.1
1184938 1184938 1 1000 4985.14
1185938 1185938 1 1000 4972.06
1186291 1186291 1 353 1695.21
1186504 1186504 1 213 1071.45
1187504 1187504 1 1000 4966.22
1188504 1188504 1 1000 4939.66
1188681 1188681 1 177 874.512
1189681 1189681 1 1000 4961.75
1190681 1190681 1 1000 4990.51
1191681 1191681 1 1000 4975.06
1192598 1192598 1 917 4516.98
1193598 1193598 1 1000 4955.41
1194598 1194598 1 1000 4988.17
1195095 1195095 1 497 2467.02
1196095 1196095 1 1000 5004.9
1197095 1197095 1 1000 4928.3
1198095 1198095 1 1000 4980.83
1198267 1198267 1 172 837.084
1198751 1198751 1 484 2385.11
1199751 1199751 1 1000 4932.46
1200108 1200108 1 357 1774.28
1200442 1200442 1 334 1629.86
1201442 1201442 1 1000 5009.86
1202336 1202336 1 894 4500.4
1203336 1203336 1 1000 4971.29
1204336 1204336 1 1000 4958.1
1204514 1204514 1 178 831.477
1204652 1204652 1 138 694.948
1204896 1204896 1 244 1246.9
1205254 1205254 1 358 1745.59
1205810 1205810 1 556 2692.77
1206288 1206288 1 478 2328.98
1207288 1207288 1 1000 4942.49
1208288 1208288 1 1000 4978.76
1209288 1209288 1 1000 4974.73
1209984 1209984 1 696 3482.69
1210984 1210984 1 1000 4991.99
1211937 1211937 1 953 4681.96
1212937 1212937 1 1000 4933.22
1213070 1213070 1 133 641.395
1214070 1214070 1 1000 4946.13
1214812 1214812 1 742 3638.75
1215812 1215812 1 1000 4979.89
1216812 1216812 1 1000 4993.78
1216996 1216996 1 184 928.728
1217996 1217996 1 1000 4912.52
1218192 1218192 1 196 963.758
1219192 1219192 1 1000 5011.6
1219657 1219657 1 465 2317.39
1220452 1220452 1 795 3899.89
1221452 1221452 1 1000 4953.45
1222452 1222452 1 1000 4929.62
1222604 1222604 1 152 754.571
1223137 1223137 1 533 2667.78
1223554 1223554 1 417 2048.33
1224554 1224554 1 1000 5013.48
1224691 1224691 1 137 652.639
1225291 1225291 1 600 2997.41
1225689 1225689 1 398 1964.1
1226125 1226125 1 436 2136.13
1226296 1226296 1 171 832.262
1226953 1226953 1 657 3270.31
1226997 1226997 1 44 218.023
1227997 1227997 1 1000 5019.56
1228200 1228200 1 203 946.171
1228708 1228708 1 508 2570.61
1229420 1229420 1 712 3543.06
1229754 1229754 1 334 1706.33
1230316 1230316 1 562 2827.57
1231316 1231316 1 1000 5036.83
1231495 1231495 1 179 851.849
1232015 1232015 1 520 2600.65
1232583 1232583 1 568 2824
1233300 1233300 1 717 3609.12
1234300 1234300 1 1000 4951.93
1235300 1235300 1 1000 4985.93
1236300 1236300 1 1000 4965.74
1236416 1236416 1 116 604.767
1236832 1236832 1 416 2058.67
1237832 1237832 1 1000 4977.62
1238575 1238575 1 743 3681.08
1239575 1239575 1 1000 5038.82
1240575 1240575 1 1000 4961
1240945 1240945 1 370 1803.32
1241425 1241425 1 480 2405.89
1241634 1241634 1 209 1034.01
1241858 1241858 1 224 1090.43
1242320 1242320 1 462 2240.42
1242613 1242613 1 293 1471.08
1243613 1243613 1 1000 4968.99
1244613 1244613 1 1000 4933.06
1244862 1244862 1 249 1269.52
1245862 1245862 1 1000 4966.78
1246862 1246862 1 1000 4949.93
1247184 1247184 1 322 1531.36
1248184 1248184 1 1000 4945.84
1248622 1248622 1 438 2199.87
1249622 1249622 1 1000 4938.73
1250303 1250303 1 681 3393.35
1251303 1251303 1 1000 4974.63
1251488 1251488 1 185 940.878
1252488 1252488 1 1000 5001.91
1253488 1253488 1 1000 4955.17
1254488 1254488 1 1000 4996.52
1255488 1255488 1 1000 4989.28
1256488 1256488 1 1000 4999.83
1256969 1256969 1 481 2333.27
1257080 1257080 1 111 515.34
1258080 1258080 1 1000 4960.29
1259080 1259080 1 1000 5019.27
1259260 1259260 1 180 879.018
1260260 1260260 1 1000 4997.9
1260462 1260462 1 202 957.088
1261462 1261462 1 1000 4965.71
1262462 1262462 1 1000 4968.53
1263259 1263259 1 797 3942.77
1263746 1263746 1 487 2373.58
1264746 1264746 1 1000 4968
1265746 1265746 1 1000 5011.44
1266567 1266567 1 821 4079.63
1267567 1267567 1 1000 4975.88
1268567 1268567 1 1000 4965.94
1268850 1268850 1 283 1422.26
1269127 1269127 1 277 1410.33
1270127 1270127 1 1000 5027.88
1271054 1271054 1 927 4595.09
1271574 1271574 1 520 2544.43
1272574 1272574 1 1000 4990.82
1273574 1273574 1 1000 5002.17
1274574 1274574 1 1000 4988.59
